user,session,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0,5.111407880068341,3.7744745316352315,1.4562836036993205,4.204108469983467,3.0924530317982217,1.4949696597274853,5.946602514505544,3.4674000593862377,4.694378485099111,2.8394679517784636,3.9607133346272403,3.2923789266844716,6.283000161398153,4.136760598239229,3.1903795707673477,4.4133849723719765,4.716800477324066,4.059417849410624,3.1108829053639275,3.9302564240377027,4.406975314687224
0,1,5.822265929614269,4.237476740849153,1.3450895354365644,4.054673334794481,3.2338761887402137,1.4949696597274853,6.223995051625336,3.325511565907517,4.694378485099111,2.951368166626876,4.773167351986674,4.860178415581839,4.553734061930772,4.189795990524347,4.709607937799418,3.7091214129509162,4.716800477324066,3.2787605706778122,3.1610584360956038,3.124049978081251,4.36009259857353
0,2,5.291943257730799,3.9254535129006407,1.4562836036993205,4.204108469983467,3.3941557666078044,1.5500668216339037,6.5013875887451285,3.733440984658839,5.258664389957572,3.1681748328956747,4.773167351986674,4.860178415581839,7.205275414447423,4.189795990524347,3.949993754283383,3.6621705089895125,5.623877492194079,4.059417849410624,3.9638669278024237,3.124049978081251,4.406975314687224
0,3,5.111407880068341,4.720609480898463,1.5710645773899072,5.290003785690097,4.86495659880452,2.005536693393629,7.056172662984713,3.8753294781375596,5.8229502948160325,3.3849814991644736,3.9607133346272403,5.748598125957014,7.205275414447423,6.62942403563979,6.33011819596696,5.8688629951755,5.684349293185413,4.840075128143437,3.1610584360956038,3.124049978081251,5.110216056392632
0,4,5.291943257730799,3.7744745316352315,1.3450895354365644,3.576480902189727,3.0924530317982217,1.4361993536939723,6.223995051625336,3.0506026097924956,4.682372402017016,2.8464617152064893,5.534842993261144,5.696338142993768,6.283000161398153,4.932291482516003,6.33011819596696,4.4133849723719765,5.623877492194079,3.2787605706778122,3.9136913970707474,3.174437880953529,2.9067283990490203
0,5,5.280659796626895,3.7744745316352315,1.2338954671738085,4.044710992448549,3.3941557666078044,1.7778017575137663,5.963939548075531,3.0506026097924956,4.682372402017016,3.063268381475288,4.722388975901709,4.912438398545085,6.340642364713733,5.833893151363015,4.7602488833671535,5.117648531793036,3.8097234624540532,3.2267167520956246,3.1108829053639275,3.174437880953529,2.9067283990490203
0,6,5.472478635393257,3.6134302849521283,1.3450895354365644,4.044710992448549,3.243304399203013,1.6088371276674167,5.946602514505544,3.192491103271216,4.502281155785592,2.951368166626876,5.585621369346108,4.912438398545085,6.340642364713733,5.833893151363015,4.000634699851119,3.6621705089895125,3.749251661462719,3.2787605706778122,3.1108829053639275,3.124049978081251,2.9067283990490203
0,7,5.291943257730799,3.7744745316352315,1.3450895354365644,4.204108469983467,3.243304399203013,1.6639342895738352,6.223995051625336,3.325511565907517,5.066567060644053,3.063268381475288,5.585621369346108,6.532497870405697,7.205275414447423,5.833893151363015,4.7602488833671535,4.4133849723719765,5.684349293185413,4.892118946725625,3.9136913970707474,3.174437880953529,3.6568518568681223
0,8,4.750337124743425,3.9355187783183347,1.2876990485912712,3.895275857259563,3.243304399203013,1.5500668216339037,6.223995051625336,3.183623072428796,4.694378485099111,3.063268381475288,3.9607133346272403,4.912438398545085,5.4183671116644625,4.189795990524347,4.7602488833671535,4.4133849723719765,4.716800477324066,3.2787605706778122,3.1610584360956038,3.9302564240377027,3.6568518568681223
0,9,4.942155963509786,3.9254535129006407,1.3450895354365644,4.3635059475183855,3.384727556145005,1.4912965156003908,6.5013875887451285,3.325511565907517,4.88647581441263,3.1681748328956747,3.9607133346272403,4.860178415581839,6.340642364713733,5.833893151363015,4.7602488833671535,4.4133849723719765,5.684349293185413,4.111461667992812,3.9638669278024237,4.686074967121876,4.406975314687224
